load_case_id,node_id,x_m,ux_mm,uy_mm,uz_mm,translation_mm
LC-STR-02,45,-8.5,0.03384449409617099,0.009113564162671414,-0.11412696318997095,0.11938789955157879
LC-STR-02,46,-8.5,0.03395558340692169,0.08542166057440898,-0.08218346203511512,0.12330435179615988
LC-STR-02,47,-8.5,0.03444538555451753,0.11562495310880307,-0.008275771050977598,0.12093015651151896
LC-STR-02,48,-8.5,0.034381624912207434,0.07951441800912734,0.07778497307864848,0.11642654697181407
LC-STR-02,49,-6.0,0.03381814151297751,-0.0033290487153917335,0.11459762453297674,0.11952976536972845
LC-STR-02,50,-6.0,0.033949228569007714,-0.08231481599965396,0.0819854668767853,0.12103675405632817
LC-STR-02,51,-6.0,0.03449461362258334,-0.11485933282136229,0.003550127977207482,0.11997978210429595
LC-STR-02,52,-6.0,0.03437252187967512,-0.08042313656301521,-0.07978156950423267,0.11838264225620598
LC-STR-02,53,-6.0,0.0338181415129851,0.0033290487154630406,-0.11459762453260981,0.11952976536938081
LC-STR-02,54,-6.0,0.033949228569040285,0.08231481599972588,-0.08198546687641804,0.12103675405613748
LC-STR-02,55,-6.0,0.03449461362262173,0.11485933282143371,-0.0035501279768412187,0.11997978210436454
LC-STR-02,56,-6.0,0.034372521879696916,0.08042313656308622,0.07978156950459975,0.11838264225650794
LC-STR-02,57,-3.5,0.03394913748309346,-0.0009416651953608425,0.11465832902331843,0.11958245307571543
LC-STR-02,58,-3.5,0.0340623348908306,-0.08148874758088258,0.08126809734097427,0.12002150759733841
LC-STR-02,59,-3.5,0.03436491744500444,-0.11476140244278268,0.0008698018972943545,0.11979934723101304
LC-STR-02,60,-3.5,0.03425352000533283,-0.08090076984992524,-0.08079025792823073,0.11935369274210313
LC-STR-02,61,-3.5,0.03394913748310259,0.000941665195445372,-0.11465832902285612,0.1195824530752754
LC-STR-02,62,-3.5,0.03406233489086634,0.08148874758096687,-0.08126809734051203,0.12002150759709279
LC-STR-02,63,-3.5,0.03436491744504569,0.11476140244286674,-0.00086980189683258,0.11979934723110207
LC-STR-02,64,-3.5,0.034253520005355434,0.0809007698500089,0.08079025792869328,0.1193536927424794
LC-STR-02,65,-2.5,0.03399239510746141,-0.0004178345893507756,0.1147292702248162,0.1196597800315742
LC-STR-02,66,-2.5,0.03409252844804015,-0.08118264221596633,0.08128358203891331,0.11983297794106085
LC-STR-02,67,-2.5,0.034322494442794796,-0.11467156411183904,0.0004525701095045823,0.1196988139470701
LC-STR-02,68,-2.5,0.0342230517350103,-0.08094579634918121,-0.0810098808960241,0.11952422356764474
LC-STR-02,69,-2.5,0.033992395107470715,0.0004178345894427585,-0.11472927022431816,0.11965978003109963
LC-STR-02,70,-2.5,0.034092528448076684,0.08118264221605964,-0.08128358203841446,0.11983297794079607
LC-STR-02,71,-2.5,0.03432249444283706,0.11467156411193145,-0.0004525701090071481,0.11969881394716889
LC-STR-02,72,-2.5,0.034223051735033455,0.08094579634927314,0.08100988089652206,0.11952422356805112
LC-STR-02,73,-1.0,0.03405671474477786,-2.2513330293718028e-05,0.11473249915893895,0.11968043569988011
LC-STR-02,74,-1.0,0.03411265656293725,-0.08104803140633675,0.08116504133161337,0.11966712442014289
LC-STR-02,75,-1.0,0.03425837119628581,-0.11465812549266621,2.03457707504244e-05,0.11966671280044791
LC-STR-02,76,-1.0,0.03420245294227032,-0.0810354281206254,-0.08115865186921879,0.11967988624322098
LC-STR-02,77,-1.0,0.034056714744787664,2.2513330396264177e-05,-0.1147324991583866,0.1196804356993534
LC-STR-02,78,-1.0,0.034112656562975074,0.08104803140643943,-0.08116504133106084,0.11966712441984846
LC-STR-02,79,-1.0,0.034258371196329525,0.11465812549276903,-2.0345770197597136e-05,0.11966671280055886
LC-STR-02,80,-1.0,0.03420245294229406,0.0810354281207285,0.08115865186977096,0.11967988624367201
LC-STR-02,81,1.5,0.03410848717379153,3.940016605961178e-05,0.11473997016948315,0.11970234418820573
LC-STR-02,82,1.5,0.0341537610604346,-0.08101514233224837,0.081163582419536,0.11965558822245007
LC-STR-02,83,1.5,0.03420661071589442,-0.11464921531960386,-3.8882696335543546e-05,0.11964337132467351
LC-STR-02,84,1.5,0.03416130543018414,-0.0810393908047939,-0.08118714035969231,0.11969013915310996
LC-STR-02,85,1.5,0.03410848717380185,-3.9400165929008464e-05,-0.11473997016883716,0.11970234418758943
LC-STR-02,86,1.5,0.03415376106047456,0.08101514233238143,-0.08116358241888892,0.11965558822211265
LC-STR-02,87,1.5,0.03420661071594067,0.11464921531973682,3.88826969827198e-05,0.11964337132481435
LC-STR-02,88,1.5,0.03416130543020945,0.08103939080492764,0.0811871403603371,0.1196901391536451
LC-STR-02,89,2.5,0.03412557112495131,8.696629268573109e-05,0.11472948509858599,0.11969718843284013
LC-STR-02,90,2.5,0.03415442156038435,-0.0810174541030325,0.08113176629577862,0.11963576339763234
LC-STR-02,91,2.5,0.03418951641557752,-0.11465958993889956,-8.719340495453265e-05,0.11964845256156684
LC-STR-02,92,2.5,0.03416064919594482,-0.081070648818513,-0.08118521835717124,0.11970981468970975
LC-STR-02,93,2.5,0.03412557112496178,-8.696629254764101e-05,-0.11472948509790126,0.11969718843218671
LC-STR-02,94,2.5,0.03415442156042506,0.08101745410317326,-0.0811317662950929,0.11963576339727426
LC-STR-02,95,2.5,0.03418951641562474,0.11465958993904031,8.719340564017506e-05,0.11964845256171572
LC-STR-02,96,2.5,0.03416064919597078,0.08107064881865482,0.08118521835785443,0.1197098146902765
LC-STR-02,97,4.0,0.03413885187674141,0.00011407352951531371,0.11472368374274179,0.11969543780669697
LC-STR-02,98,4.0,0.034160817080967874,-0.0810170768369493,0.08111627144458543,0.11962682665654539
LC-STR-02,99,4.0,0.03417623072397195,-0.11466532012518937,-0.00011406277943068902,0.11965017089928445
LC-STR-02,100,4.0,0.03415426009899086,-0.08108624495422144,-0.08118539341461427,0.11971867317829418
LC-STR-02,101,4.0,0.03413885187675221,-0.0001140735293605671,-0.11472368374199769,0.11969543780598672
LC-STR-02,102,4.0,0.03416081708100988,0.08101707683710542,-0.08111627144384079,0.11962682665615819
LC-STR-02,103,4.0,0.03417623072402066,0.11466532012534544,0.00011406278017500631,0.11965017089944865
LC-STR-02,104,4.0,0.03415426009901777,0.0810862449543777,0.08118539341535783,0.11971867317891192
LC-STR-02,105,6.5,0.0341518591911471,7.280063631558568e-05,0.11470219128405727,0.11967851716790717
LC-STR-02,106,6.5,0.03415693835767281,-0.08106681490332501,0.08109216606319126,0.1196430704778175
LC-STR-02,107,6.5,0.03416322127889963,-0.11468680298522732,-7.280408376319755e-05,0.11966701202736708
LC-STR-02,108,6.5,0.034158141073092584,-0.08111032036888331,-0.0811356730746049,0.11970238141817124
LC-STR-02,109,6.5,0.03415185919115824,-7.280063613676981e-05,-0.11470219128320701,0.11967851716709532
LC-STR-02,110,6.5,0.034156938357716424,0.08106681490350476,-0.08109216606234039,0.11964307047737505
LC-STR-02,111,6.5,0.034163221278950245,0.11468680298540712,7.280408461437585e-05,0.11966701202755438
LC-STR-02,112,6.5,0.034158141073120526,0.08111032036906383,0.08113567307545431,0.11970238141887729
LC-STR-02,113,9.0,0.034156231702163184,3.788077821854408e-05,0.11469907019203027,0.1196767575678816
LC-STR-02,114,9.0,0.03415926731978147,-0.08108203639016051,0.08109776180106758,0.11965784194168931
LC-STR-02,115,9.0,0.034158848393882016,-0.1146899237334688,-3.788046658399314e-05,0.1196687384596113
LC-STR-02,116,9.0,0.0341558125457095,-0.08110472556820303,-0.08112044993830207,0.11968760770582619
LC-STR-02,117,9.0,0.03415623170217377,-3.78807780091659e-05,-0.11469907019106647,0.11967675756696083
LC-STR-02,118,9.0,0.03415926731982643,0.08108203639037127,-0.08109776180010322,0.11965784194119136
LC-STR-02,119,9.0,0.0341588483939351,0.11468992373367982,3.7880467548723645e-05,0.119668738459829
LC-STR-02,120,9.0,0.034155812545739676,0.08110472556841486,0.08112044993926493,0.11968760770663095
LC-STR-02,121,11.5,0.03415775702676319,1.670461451226068e-05,0.11469555074392108,0.11967381503317638
LC-STR-02,122,11.5,0.034157919010416954,-0.08109454611204177,0.08109798610504639,0.11966608621716751
LC-STR-02,123,11.5,0.03415732297562467,-0.11469344304209834,-1.6704779894471416e-05,0.119671671120453
LC-STR-02,124,11.5,0.03415716093951236,-0.0811045006082193,-0.08110794071250184,0.11967936208460966
LC-STR-02,125,11.5,0.03415775702677402,-1.670461428325055e-05,-0.1146955507428387,0.11967381503214208
LC-STR-02,126,11.5,0.034157919010463306,0.08109454611227027,-0.0810979861039642,0.11966608621660219
LC-STR-02,127,11.5,0.03415732297567951,0.11469344304232695,1.6704780977050616e-05,0.1196716711206879
LC-STR-02,128,11.5,0.0341571609395436,0.08110450060844801,0.08110794071358442,0.11967936208550725
LC-STR-02,129,14.0,0.034158091560106754,6.003314854272225e-06,0.11469476042659994,0.11967315206170338
LC-STR-02,130,14.0,0.03415793754865614,-0.08109898882487693,0.08109991457094352,0.1196704091637099
LC-STR-02,131,14.0,0.034156988421799477,-0.1146942333373538,-6.003278253264206e-06,0.1196723320359792
LC-STR-02,132,14.0,0.03415714242381781,-0.08110257221242383,-0.08110349789100355,0.11967503903566698
LC-STR-02,133,14.0,0.03415809156011669,-6.0033146017216396e-06,-0.11469476042539462,0.11967315206055103
LC-STR-02,134,14.0,0.03415793754870275,0.08109898882512898,-0.08109991456973838,0.1196704091630773
LC-STR-02,135,14.0,0.034156988421855446,0.11469423333760595,6.003279458667009e-06,0.1196723320362369
LC-STR-02,136,14.0,0.034157142423850394,0.08110257221267589,0.08110349789220905,0.11967503903666406
LC-STR-02,137,15.0,0.03415803594294936,3.88911011641419e-06,0.1146945769982464,0.11967296030186463
LC-STR-02,138,15.0,0.034157804160356325,-0.08109996273707465,0.0811002081136906,0.11967123003084776
LC-STR-02,139,15.0,0.03415704403615433,-0.1146944167555122,-3.8891317666667615e-06,0.11967252361047731
LC-STR-02,140,15.0,0.034157275814605634,-0.08110227862014799,-0.08110252401533202,0.11967421815124869
LC-STR-02,141,15.0,0.03415803594295926,-3.889109855837231e-06,-0.11469457699699355,0.11967296030066674
LC-STR-02,142,15.0,0.034157804160403135,0.08109996273733487,-0.08110020811243797,0.11967123003018858
LC-STR-02,143,15.0,0.03415704403621064,0.11469441675577248,3.889133019547596e-06,0.11967252361074289
LC-STR-02,144,15.0,0.03415727581463845,0.0811022786204082,0.08110252401658503,0.11967421815228356
LC-STR-02,145,16.5,0.034157955117810536,2.022866865662166e-06,0.11469430278487411,0.1196726743798714
LC-STR-02,146,16.5,0.03415770217484468,-0.08110095493426649,0.08110033851687415,0.1196719616980807
LC-STR-02,147,16.5,0.03415712485999717,-0.11469469096307401,-2.0228663633763e-06,0.1196728094343426
LC-STR-02,148,16.5,0.03415737780158524,-0.08110214822500561,-0.08110153180081106,0.11967348647644965
LC-STR-02,149,16.5,0.034157955117820174,-2.022866592784414e-06,-0.11469430278354938,0.11967267437860453
LC-STR-02,150,16.5,0.0341577021748916,0.08110095493453917,-0.08110033851554958,0.11967196169738124
LC-STR-02,151,16.5,0.03415712486005387,0.11469469096334678,2.0228676883014673e-06,0.11967280943462022
LC-STR-02,152,16.5,0.034157377801618476,0.08110214822527846,0.08110153180213583,0.11967348647754182
LC-STR-02,153,19.0,0.03415778128188301,5.02697746429264e-07,0.11469445958504962,0.11967277502364622
LC-STR-02,154,19.0,0.0341576414256214,-0.08110116046043425,0.08110103122465158,0.11967255308337138
LC-STR-02,155,19.0,0.03415729869538167,-0.11469453416203373,-5.026973419087313e-07,0.11967270875627471
LC-STR-02,156,19.0,0.034157438551369386,-0.0811014555141047,-0.08110132627678096,0.11967289508802635
LC-STR-02,157,19.0,0.034157781281892875,-5.026974552328821e-07,-0.11469445958360183,0.11967277502226148
LC-STR-02,158,19.0,0.034157641425668905,0.08110116046072577,-0.08110103122320358,0.11967255308260122
LC-STR-02,159,19.0,0.034157298695438834,0.11469453416232521,5.026987897199177e-07,0.11967270875657039
LC-STR-02,160,19.0,0.034157438551402824,0.08110145551439615,0.0811013262782287,0.11967289508921453
LC-STR-02,161,21.0,0.03415776000087333,3.6188319259190905e-09,0.11469447135214628,0.11967278022602124
LC-STR-02,162,21.0,0.034157580446985164,-0.08110129718991364,0.08110119817522449,0.1196727414799878
LC-STR-02,163,21.0,0.03415731997631059,-0.1146945223949701,-3.617816400482145e-09,0.11967270355170548
LC-STR-02,164,21.0,0.03415749953009078,-0.08110128856356287,-0.08110118954718942,0.11967270669115658
LC-STR-02,165,21.0,0.03415776000088302,-3.618525463380361e-09,-0.11469447135060161,0.11967278022454358
LC-STR-02,166,21.0,0.034157580447032564,0.08110129719021975,-0.0811011981736801,0.11967274147916215
LC-STR-02,167,21.0,0.03415731997636763,0.11469452239527632,3.619361332817833e-09,0.11967270355201523
LC-STR-02,168,21.0,0.03415749953012437,0.08110128856386938,0.08110118954873405,0.11967270669242067
LC-STR-02,169,-2.5,0.034351000144959384,-0.0004233555063509472,1.1469335198609851,1.1474478939897674
LC-STR-02,170,-2.5,0.034033865378981336,-0.05756716390004552,0.09940439329780963,0.11980615910309014
LC-STR-02,171,-2.5,0.034479779107884745,-0.5736834995206272,0.9933323833420671,1.1476109256126805
LC-STR-02,172,-2.5,0.03414904123977574,-0.09930594546183802,0.05766478898907773,0.11980423911874034
LC-STR-02,173,-2.5,0.03506592156226056,-0.993246666990057,0.5737740443957717,1.1475997622708665
LC-STR-02,174,-2.5,0.03552399939140434,-1.1468731676813255,0.0004456158229640529,1.1474232941044993
LC-STR-02,175,-2.5,0.0342678467700107,-0.09927479622028425,-0.05712304638074771,0.11955255294074213
LC-STR-02,176,-2.5,0.035400501321707974,-0.9931641670597748,-0.5732177475347394,1.1472605825679556
LC-STR-02,177,-2.5,0.034161187603193185,-0.05705562392851938,-0.0993413917765086,0.11954515080264429
LC-STR-02,178,-2.5,0.03481479322438548,-0.5731433809588483,-0.9932433579575543,1.14727406189236
LC-STR-02,179,-2.5,0.03435100014588811,0.00042335550644252907,-1.1469335198604842,1.1474478939892947
LC-STR-02,180,-2.5,0.03403386537901053,0.057567163900139225,-0.09940439329731052,0.11980615910272933
LC-STR-02,181,-2.5,0.03447977910941778,0.5736834995207204,-0.9933323833415655,1.147610925612339
LC-STR-02,182,-2.5,0.034149041239817,0.0993059454619316,-0.057664788988578554,0.1198042391185894
LC-STR-02,183,-2.5,0.03506592156400751,0.9932466669901499,-0.5737740443952711,1.14759976227075
LC-STR-02,184,-2.5,0.035523999392758465,1.1468731676814183,-0.00044561582246571685,1.1474232941046336
LC-STR-02,185,-2.5,0.034267846770042965,0.09927479622037604,0.057123046381245844,0.1195525529410656
LC-STR-02,186,-2.5,0.03540050132232202,0.9931641670598681,0.5732177475352388,1.1472605825683049
LC-STR-02,187,-2.5,0.03416118760320564,0.057055623928611264,0.09934139177700668,0.11954515080310561
LC-STR-02,188,-2.5,0.03481479322420628,0.5731433809589408,0.9932433579580546,1.1472740618928339
LC-STR-02,189,2.5,0.03407670004753188,8.680565150888763e-05,1.1469865206800287,1.147492617685634
LC-STR-02,190,2.5,0.034146446657829,-0.057241921236472475,0.09937534885659607,0.11965816865792595
LC-STR-02,191,2.5,0.03413721168745392,-0.5733669046078891,0.993330076916338,1.1474404551993294
LC-STR-02,192,2.5,0.03416127030265434,-0.09926101205488877,0.057356264590697724,0.11962224705567903
LC-STR-02,193,2.5,0.034212781264961016,-0.9932157818021207,0.5734811748893929,1.147400872221736
LC-STR-02,194,2.5,0.03422788431413408,-1.1469028539728883,-8.694798368004584e-05,1.1474134878393796
LC-STR-02,195,2.5,0.034168663891928144,-0.099281188794511,-0.05745275313148928,0.1196873881534673
LC-STR-02,196,2.5,0.034167334052127706,-0.9932363887095799,-0.5735778796558143,1.1474656921248396
LC-STR-02,197,2.5,0.034153891070555456,-0.057338197678986944,-0.09939574891482496,0.11972331473306642
LC-STR-02,198,2.5,0.034091764460107976,-0.5734634927077666,-0.993350734841259,1.147505254141463
LC-STR-02,199,2.5,0.0340767000464812,-8.680565137191e-05,-1.146986520679344,1.147492617684918
LC-STR-02,200,2.5,0.034146446657862546,0.05724192123661187,-0.0993753488559113,0.1196581686574335
LC-STR-02,201,2.5,0.03413721168468313,0.5733669046080253,-0.993330076915653,1.147440455198722
LC-STR-02,202,2.5,0.03416127030269972,0.09926101205503303,-0.05735626459000747,0.11962224705548076
LC-STR-02,203,2.5,0.034212781261265285,0.9932157818022627,-0.573481174888702,1.1474008722214033
LC-STR-02,204,2.5,0.034227884310754755,1.146902853973029,8.69479843658577e-05,1.1474134878394193
LC-STR-02,205,2.5,0.03416866389196255,0.0992811887946537,0.05745275313217133,0.11968738815392287
LC-STR-02,206,2.5,0.03416733405024331,0.993236388709722,0.5735778796564963,1.1474656921252473
LC-STR-02,207,2.5,0.034153891070571124,0.05733819767912635,0.09939574891550995,0.11972331473370634
LC-STR-02,208,2.5,0.034091764459589495,0.573463492707907,0.9933507348419426,1.1475052541421096
LC-STR-02,209,-16.0,12.32799640057315,-0.002743140818176239,0.14853457571293743,12.328891486972717
LC-STR-02,210,-16.0,11.501978067480813,-0.126292385157854,0.07262853248054857,11.502900683527125
LC-STR-02,211,-16.0,13.78677598767334,-0.13609772748177357,-0.07615246160214162,13.787658028944579
LC-STR-02,212,-16.0,12.32799640057314,0.002743140818189708,-0.1485345757128683,12.328891486972704
LC-STR-02,213,-16.0,11.501978067480858,0.12629238515786795,-0.07262853248048223,11.50290068352717
LC-STR-02,214,-16.0,13.786775987673378,0.13609772748178323,0.07615246160220818,13.787658028944621
LC-STR-02,215,21.4,0.03415764931496911,-1.0136146991418024e-07,0.07646296103968374,0.08374562327483674
LC-STR-02,216,21.4,0.034157563579044745,-0.054067554728390546,0.054067436720603844,0.0837456108551397
LC-STR-02,217,21.4,0.034157430662066196,-0.07646303479193739,1.0136236038793998e-07,0.0837456014309836
LC-STR-02,218,21.4,0.03415751639793353,-0.05406749071958794,-0.05406737271024736,0.08374550896004292
LC-STR-02,219,21.4,0.03415764931497551,1.0136177964091889e-07,-0.07646296103811989,0.08374562327341149
LC-STR-02,220,21.4,0.03415756357907604,0.054067554728700194,-0.05406743671904001,0.08374561085434275
LC-STR-02,221,21.4,0.034157430662104034,0.07646303479224707,-1.0136079630558253e-07,0.08374560143128179
LC-STR-02,222,21.4,0.03415751639795581,0.05406749071989768,0.05406737271181122,0.08374550896126161
LC-STR-03,1,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,2,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,3,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,4,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,5,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,6,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,7,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,8,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,9,-18.5,3.218242925493924e-07,5.260505160146003e-07,3.414333696855278e-08,6.17629167165454e-07
LC-STR-03,10,-18.5,-3.2722984227292763e-07,-2.3263458213803152e-07,-2.7784019100795227e-07,4.882554559038097e-07
LC-STR-03,11,-18.5,3.2397130850061695e-07,2.71826020418874e-08,6.248261182055593e-07,7.04346491847015e-07
LC-STR-03,12,-18.5,-3.206374672380495e-07,4.105943025726102e-07,-3.072902469440711e-07,6.048333345384228e-07
LC-STR-03,13,-18.5,3.2182429107115035e-07,-5.260505216809132e-07,-3.4143337587838266e-08,6.176291712555735e-07
LC-STR-03,14,-18.5,-3.2722984261981896e-07,2.3263457649644727e-07,2.7784019040656915e-07,4.882554531060882e-07
LC-STR-03,15,-18.5,3.2397130948837717e-07,-2.7182607701746474e-08,-6.248261187832451e-07,7.043464930322396e-07
LC-STR-03,16,-18.5,-3.206374654944797e-07,-4.1059430825766555e-07,3.072902463498519e-07,6.048333371715444e-07
LC-STR-03,17,-16.0,1.4354714772900281e-06,1.422525824109273e-06,-7.913466735669961e-08,2.0224787707040677e-06
LC-STR-03,18,-16.0,-1.4181796225282735e-06,-1.465337915388388e-06,-1.2950998090406363e-06,2.415726011659086e-06
LC-STR-03,19,-16.0,1.4351056316994563e-06,2.4070253709600274e-07,1.6832935791348901e-06,2.225071495268567e-06
LC-STR-03,20,-16.0,-1.4305334348554519e-06,1.6202961406286574e-06,-1.626775614648719e-06,2.7052142968702456e-06
LC-STR-03,21,-16.0,1.4354714742732576e-06,-1.42252583611657e-06,7.913467360230024e-08,2.0224787772526882e-06
LC-STR-03,22,-16.0,-1.4181796236689628e-06,1.4653379033931352e-06,1.2950998152615277e-06,2.415726008387721e-06
LC-STR-03,23,-16.0,1.4351056331031318e-06,-2.4070254906666076e-07,-1.6832935729028956e-06,2.2250714927542723e-06
LC-STR-03,24,-16.0,-1.4305334317303645e-06,-1.620296152611438e-06,1.626775620906171e-06,2.7052143061577095e-06
LC-STR-03,25,-13.5,6.0157415418167105e-06,1.0190912906751323e-05,2.192859299842319e-07,1.1836044038867843e-05
LC-STR-03,26,-13.5,-6.03111575263791e-06,-4.877630401880061e-06,-5.946038835023347e-06,9.773485222103095e-06
LC-STR-03,27,-13.5,6.018685496832927e-06,-1.8449518188206145e-07,1.0257675816277593e-05,1.189447463042277e-05
LC-STR-03,28,-13.5,-6.050024015057463e-06,6.025901622543986e-06,-4.913303825273843e-06,9.851641255486358e-06
LC-STR-03,29,-13.5,6.015741537740127e-06,-1.0190912930027672e-05,-2.1928592067623142e-07,1.183604405666454e-05
LC-STR-03,30,-13.5,-6.031115753979379e-06,4.877630378624819e-06,5.9460388443411715e-06,9.773485216993786e-06
LC-STR-03,31,-13.5,6.01868549901235e-06,1.8449515861740115e-07,-1.0257675806937902e-05,1.189447462311026e-05
LC-STR-03,32,-13.5,-6.050024010633823e-06,-6.025901645829073e-06,4.913303834602373e-06,9.851641271664821e-06
LC-STR-03,33,-11.0,2.5236452579442632e-05,3.145063282386639e-05,-3.873667833761596e-06,4.0509580919856945e-05
LC-STR-03,34,-11.0,-2.5220669235029782e-05,-2.995749755329138e-05,-3.0204445365598812e-05,4.9455458102839164e-05
LC-STR-03,35,-11.0,2.523808617088099e-05,3.8801522054607765e-06,3.146560286208819e-05,4.052284217797425e-05
LC-STR-03,36,-11.0,-2.523085099137769e-05,3.0219912588039686e-05,-2.9964395248203768e-05,4.947427554970806e-05
LC-STR-03,37,-11.0,2.5236452574237344e-05,-3.145063285888002e-05,3.87366785136409e-06,4.05095809454811e-05
LC-STR-03,38,-11.0,-2.522066923703915e-05,2.995749751828369e-05,3.0204445383183568e-05,4.945545809339779e-05
LC-STR-03,39,-11.0,2.5238086173244025e-05,-3.880152240450582e-06,-3.1465602844495614e-05,4.052284216913586e-05
LC-STR-03,40,-11.0,-2.5230850986025398e-05,-3.0219912623036105e-05,2.9964395265813213e-05,4.9474275579020305e-05
LC-STR-03,41,-8.5,0.00010159613140977287,0.00012720471206367212,4.560981375228489e-06,0.0001628607234410395
LC-STR-03,42,-8.5,-0.00010294108282774301,-5.194848830974677e-05,-6.29897453388009e-05,0.0001313895733658616
LC-STR-03,43,-8.5,0.00010159826320127744,-4.5637131470068664e-06,0.00012721361061875227,0.00016286908021433572
LC-STR-03,44,-8.5,-0.00010294615425526076,6.298802613458315e-05,-5.19414536025395e-05,0.00013138994145148113
LC-STR-03,45,-8.5,0.0001015961314039147,-0.00012720471211365224,-4.560981352017095e-06,0.0001628607234757727
LC-STR-03,46,-8.5,-0.00010294108282982925,5.1948488259780024e-05,6.298974536201782e-05,0.0001313895733588709
LC-STR-03,47,-8.5,0.00010159826320418264,4.56371309703475e-06,-0.0001272136105955222,0.00016286908019660327
LC-STR-03,48,-8.5,-0.00010294615424906224,-6.298802618456812e-05,5.194145362576379e-05,0.00013138994147976826
LC-STR-03,49,-6.0,0.0003804283360391623,1.80192288982661e-06,-8.32910567528929e-05,0.00038944366206505437
LC-STR-03,50,-6.0,-0.00038997091504263824,-8.598777443647177e-05,-0.00022908177450199965,0.0004603799206532743
LC-STR-03,51,-6.0,0.00038042878059178943,8.328822264382686e-05,1.8009312921192563e-06,0.00038944348561407787
LC-STR-03,52,-6.0,-0.00038997318977018877,0.00022907681508681633,-8.598342021937563e-05,0.00046037856651073237
LC-STR-03,53,-6.0,0.00038042833603258325,-1.8019229552876e-06,8.329105678488711e-05,0.00038944366206577325
LC-STR-03,54,-6.0,-0.0003899709150452692,8.598777437101699e-05,0.00022908177453398508,0.0004603799206591933
LC-STR-03,55,-6.0,0.00038042878059464213,-8.328822270927613e-05,-1.8009312601388284e-06,0.0003894434856307139
LC-STR-03,56,-6.0,-0.0003899731897635132,-0.00022907681515227425,8.598342025137684e-05,0.00046037856654362533
LC-STR-03,57,-3.5,0.0008133229275943367,-0.00794048086411114,0.0002301499970559618,0.00798534279533513
LC-STR-03,58,-3.5,-0.0009379996650431645,0.005821744277938981,0.006775450617880329,0.008982164599063596
LC-STR-03,59,-3.5,0.0008133234516715786,-0.00023015165777667232,-0.007940480472051687,0.00798534250672133
LC-STR-03,60,-3.5,-0.000938000356579079,-0.006775453237802999,0.005821747149611464,0.008982168508807148
LC-STR-03,61,-3.5,0.0008133229275875085,0.007940480864028827,-0.00023014999701682389,0.007985342795251458
LC-STR-03,62,-3.5,-0.0009379996650457528,-0.005821744278021284,-0.006775450617841192,0.008982164599087688
LC-STR-03,63,-3.5,0.0008133234516747295,0.00023015165769434123,0.007940480472090766,0.007985342506758138
LC-STR-03,64,-3.5,-0.0009380003565720069,0.006775453237720625,-0.005821747149572293,0.008982168508718885
LC-STR-03,65,-2.5,0.00019000493926632665,-0.008002464719173765,0.00586285629752157,0.009922128170103165
LC-STR-03,66,-2.5,-0.0006022306199679094,0.02470187909127432,0.03405048296583694,0.042071140970578805
LC-STR-03,67,-2.5,0.00019000523815791028,-0.0058628578954181155,-0.008002465011898567,0.009922129356093616
LC-STR-03,68,-2.5,-0.0006022310281184733,-0.034050485681298,0.024701881637541865,0.042071144669222356
LC-STR-03,69,-2.5,0.00019000493925938004,0.008002464719085322,-0.005862856297479561,0.009922128170006877
LC-STR-03,70,-2.5,-0.000602230619970611,-0.02470187909136266,-0.034050482965794854,0.042071140970596645
LC-STR-03,71,-2.5,0.00019000523816102146,0.005862857895329694,0.008002465011940458,0.009922129356075214
LC-STR-03,72,-2.5,-0.0006022310281113463,0.034050485681209476,-0.024701881637499812,0.04207114466912592
LC-STR-03,73,-1.0,-0.0005908040367027672,-0.005255947777606449,0.0004944557682666655,0.0053121109699894855
LC-STR-03,74,-1.0,-0.0001235129596875441,0.00341187510727176,0.004595500297178745,0.005724925342762244
LC-STR-03,75,-1.0,-0.0005908037929499448,-0.0004944571529355059,-0.005255948331915222,0.0053121116202142745
LC-STR-03,76,-1.0,-0.00012351308276603552,-0.0045955027873628845,0.003411877241496266,0.005724928616263663
LC-STR-03,77,-1.0,-0.0005908040367098208,0.005255947777508909,-0.0004944557682209051,0.005312110969889502
LC-STR-03,78,-1.0,-0.00012351295969030262,-0.003411875107369231,-0.004595500297132955,0.005724925342783636
LC-STR-03,79,-1.0,-0.0005908037929468088,0.0004944571528379631,0.005255948331960853,0.005312111620249996
LC-STR-03,80,-1.0,-0.00012351308275880578,0.004595502787265267,-0.003411877241450473,0.005724928616157857
LC-STR-03,81,1.5,0.00016332329054011946,-0.008128327785289519,2.3104236415177736e-05,0.008130001284629837
LC-STR-03,82,1.5,-0.0010634741342126185,0.006610194460424401,0.005952956961299199,0.008958981226782724
LC-STR-03,83,1.5,0.00016332331933584026,-2.310471499860874e-05,-0.008128328234193677,0.008130001735380145
LC-STR-03,84,1.5,-0.0010634741348699106,-0.00595295790125796,0.006610195130466974,0.008958982345810051
