load_case_id,node_id,x_m,ux_mm,uy_mm,uz_mm,translation_mm
LC-STR-02,49,-6.0,0.031050543453441236,-0.020206324665671474,-0.03176471383168415,0.04879988575865062
LC-STR-02,50,-6.0,0.03202380385548412,0.015992015233652884,-0.016716935397302696,0.03950600579260699
LC-STR-02,51,-6.0,0.03434159989443054,0.031467424560150774,0.020315677874487178,0.05081605119701707
LC-STR-02,52,-6.0,0.03312578361164829,0.028075591522298517,0.028631232806174384,0.05201253571221138
LC-STR-02,53,-6.0,0.031050543453437676,0.02020632466565773,0.0317647138317117,0.04879988575866061
LC-STR-02,54,-6.0,0.03202380385548498,-0.015992015233666855,0.01671693539733014,0.039506005792624956
LC-STR-02,55,-6.0,0.03434159989443528,-0.03146742456016477,-0.02031567787445976,0.05081605119701798
LC-STR-02,56,-6.0,0.0331257836116541,-0.02807559152231264,-0.028631232806146684,0.05201253571220744
LC-STR-02,57,-3.5,0.031201243271104975,-0.00660775874711813,-0.03170440165739637,0.044970536374122856
LC-STR-02,58,-3.5,0.032524222432226954,0.020286212807343412,-0.020515625138224844,0.043476963436950865
LC-STR-02,59,-3.5,0.03410414148938912,0.0315243200473799,0.006586915779349216,0.046906957699920704
LC-STR-02,60,-3.5,0.032712194507588874,0.02417575282528175,0.024439425386125094,0.047453558426902215
LC-STR-02,61,-3.5,0.031201243271100795,0.006607758747097711,0.03170440165743042,0.04497053637414097
LC-STR-02,62,-3.5,0.03252422243222781,-0.020286212807363813,0.020515625138258903,0.04347696343697709
LC-STR-02,63,-3.5,0.03410414148939447,-0.03152432004740034,-0.006586915779315178,0.046906957699933555
LC-STR-02,64,-3.5,0.03271219450759554,-0.02417575282530225,-0.024439425386091004,0.0474535584268997
LC-STR-02,65,-2.5,0.03141640045634111,-0.00309685774049539,-0.03149319795211845,0.044591504378629944
LC-STR-02,66,-2.5,0.03253080885570328,0.021448565153443826,-0.021302339661447355,0.04440815405980641
LC-STR-02,67,-2.5,0.033873749499139294,0.03173229209131384,0.0030798170795119707,0.04651724991594142
LC-STR-02,68,-2.5,0.032720837983329525,0.023396322466738066,0.02327285312003976,0.046472215738501604
LC-STR-02,69,-2.5,0.031416400456336646,0.00309685774047252,0.03149319795215566,0.044591504378651496
LC-STR-02,70,-2.5,0.03253080885570407,-0.021448565153466787,0.02130233966148451,0.044408154059835905
LC-STR-02,71,-2.5,0.033873749499144845,-0.0317322920913367,-0.003079817079474756,0.04651724991595859
LC-STR-02,72,-2.5,0.032720837983336526,-0.02339632246676095,-0.02327285312000251,0.04647221573849941
LC-STR-02,73,-1.0,0.031777405793525386,-0.0009221074185207433,-0.03169665521595201,0.044892446502018686
LC-STR-02,74,-1.0,0.03254185148589651,0.02197281277557953,-0.022211424850478577,0.04511234856765133
LC-STR-02,75,-1.0,0.03350177441665133,0.03153160318789928,0.0008961885666488683,0.046015367461428855
LC-STR-02,76,-1.0,0.032720767951986945,0.02247800504715984,0.022753458277927675,0.04575619334989871
LC-STR-02,77,-1.0,0.031777405793520626,0.0009221074184931148,0.0316966552159939,0.044892446502044325
LC-STR-02,78,-1.0,0.032541851485897354,-0.02197281277560715,0.022211424850520436,0.045112348567686006
LC-STR-02,79,-1.0,0.03350177441665726,-0.03153160318792674,-0.0008961885666067088,0.04601536746145118
LC-STR-02,80,-1.0,0.03272076795199445,-0.02247800504718712,-0.02275345827788592,0.045756193349896716
LC-STR-02,81,1.5,0.032179098634742116,0.00011148233449452384,-0.031496968301860204,0.045028500191142865
LC-STR-02,82,1.5,0.032678272469930054,0.02258337124006498,-0.022203535225816855,0.04550686898381026
LC-STR-02,83,1.5,0.033093135550771056,0.03173017050229042,-0.0001179778412915035,0.04584728192005677
LC-STR-02,84,1.5,0.03259129267417796,0.022500493901335194,0.02212981885648708,0.04536731716333774
LC-STR-02,85,1.5,0.032179098634736794,-0.00011148233452949681,0.03149696830191202,0.045028500191175394
LC-STR-02,86,1.5,0.03267827246993076,-0.022583371240099598,0.022203535225868917,0.04550686898385335
LC-STR-02,87,1.5,0.03309313555077734,-0.03173017050232507,0.0001179778413433926,0.04584728192008542
LC-STR-02,88,1.5,0.03259129267418617,-0.022500493901369427,-0.022129818856435755,0.045367317163335585
LC-STR-02,89,2.5,0.03229265885720978,0.0004324879401969676,-0.03155032891032686,0.04514893261458516
LC-STR-02,90,2.5,0.03265909113408712,0.02258061313366147,-0.022411662094992738,0.045593671940926485
LC-STR-02,91,2.5,0.032978810207216186,0.031677212296758635,-0.00043423555779350387,0.0457300367602865
LC-STR-02,92,2.5,0.03261123912706722,0.02229540616716501,0.02212897894507875,0.04527990462350112
LC-STR-02,93,2.5,0.032292658857204316,-0.0004324879402360349,0.03155032891038238,0.045148932614620434
LC-STR-02,94,2.5,0.032659091134087895,-0.022580613133700043,0.02241166209504834,0.045593671940973475
LC-STR-02,95,2.5,0.03297881020722271,-0.031677212296797125,0.00043423555784906966,0.04573003676031841
LC-STR-02,96,2.5,0.032611239127075704,-0.02229540616720342,-0.022128978945023397,0.045279904623499095
LC-STR-02,97,4.0,0.03241296645105762,0.0009127711076895457,-0.031558336240602065,0.04524778592956032
LC-STR-02,98,4.0,0.032672004225805254,0.022726428104308943,-0.02253093413025555,0.045733941305044705
LC-STR-02,99,4.0,0.032858136478118916,0.03166894363615637,-0.000913930577945851,0.04564443441369432
LC-STR-02,100,4.0,0.03259869211994556,0.022176749898254768,0.02198289640575416,0.04514123058099837
LC-STR-02,101,4.0,0.032412966451052024,-0.0009127711077336019,0.0315583362406634,0.04524778592959998
LC-STR-02,102,4.0,0.03267200422580601,-0.02272642810435245,0.022530934130317027,0.04573394130509715
LC-STR-02,103,4.0,0.032858136478125584,-0.031668943636199876,0.000913930578007201,0.045644434413730534
LC-STR-02,104,4.0,0.03259869211995423,-0.022176749898298154,-0.021982896405693075,0.04514123058099621
LC-STR-02,105,6.5,0.03254186281405391,0.0009830989675276166,-0.0316570025804059,0.045410407742768444
LC-STR-02,106,6.5,0.032628875185514175,0.022571972306650607,-0.02272126729595408,0.045720820390914435
LC-STR-02,107,6.5,0.03272906436497752,0.03157033388797006,-0.0009835090780780935,0.04548455700687228
LC-STR-02,108,6.5,0.03264199681206698,0.0219869066060755,0.022136781279634487,0.045154856919335414
LC-STR-02,109,6.5,0.032541862814048306,-0.0009830989675806018,0.031657002580477565,0.04541040774281554
LC-STR-02,110,6.5,0.03262887518551515,-0.022571972306702676,0.0227212672960261,0.045720820390976614
LC-STR-02,111,6.5,0.032729064364984524,-0.03157033388802246,0.0009835090781494164,0.045484557006915234
LC-STR-02,112,6.5,0.03264199681207591,-0.021986906606127964,-0.022136781279563048,0.04515485691933239
LC-STR-02,113,9.0,0.03261478204440052,0.0008054302609768444,-0.03161266103473806,0.045428328864336336
LC-STR-02,114,9.0,0.03264800218826166,0.022597415138288095,-0.02258936903692422,0.04568166821935492
LC-STR-02,115,9.0,0.032656114517031945,0.03161466233277089,-0.0008055231905953188,0.04545940559856908
LC-STR-02,116,9.0,0.03262290042315419,0.022119038307535345,0.02211112368701984,0.045193000324961166
LC-STR-02,117,9.0,0.03261478204439473,-0.0008054302610374515,0.03161266103482022,0.04542832886439044
LC-STR-02,118,9.0,0.03264800218826256,-0.022597415138348745,0.022589369037006386,0.04568166821942619
LC-STR-02,119,9.0,0.03265611451703904,-0.03161466233283165,0.0008055231906772564,0.045459405598617886
LC-STR-02,120,9.0,0.03262290042316335,-0.02211903830759626,-0.022111123686937562,0.04519300032495733
LC-STR-02,121,11.5,0.032647796745920485,0.0005471960932419309,-0.03162902988448039,0.045459581909216326
LC-STR-02,122,11.5,0.0326303337892743,0.0224890855129249,-0.022543994113841875,0.045593084135777014
LC-STR-02,123,11.5,0.03262309935632489,0.031598296719001794,-0.0005472113926699874,0.04542046243118836
LC-STR-02,124,11.5,0.03264056928018696,0.02216446587450427,0.022219396097897758,0.045281032159084265
LC-STR-02,125,11.5,0.03264779674591471,-0.0005471960933112648,0.03162902988457306,0.0454595819092775
LC-STR-02,126,11.5,0.03263033378927534,-0.022489085512994434,0.022543994113934457,0.04559308413585784
LC-STR-02,127,11.5,0.032623099356332154,-0.03159829671907133,0.0005472113927624896,0.04542046243124306
LC-STR-02,128,11.5,0.03264056928019622,-0.02216446587457393,-0.022219396097804954,0.0452810321590795
LC-STR-02,129,14.0,0.03265998923540437,0.0003088452412820053,-0.031618743040595775,0.04545893964565183
LC-STR-02,130,14.0,0.03263682498193758,0.022438171207048926,-0.022453554167811612,0.04552796906062596
LC-STR-02,131,14.0,0.032610909042816376,0.03160858311528499,-0.00030884612075831843,0.04541661921676943
LC-STR-02,132,14.0,0.03263407591151,0.022254916326587736,0.022270300535644112,0.04534567782324495
LC-STR-02,133,14.0,0.03265998923539854,-0.00030884524135975415,0.03161874304069898,0.04545893964571995
LC-STR-02,134,14.0,0.03263682498193859,-0.022438171207126573,0.022453554167914853,0.045527969060715864
LC-STR-02,135,14.0,0.03261090904282366,-0.03160858311536269,0.0003088461208614625,0.045416619216829435
LC-STR-02,136,14.0,0.03263407591151928,-0.022254916326665448,-0.02227030053554093,0.0453456778232391
LC-STR-02,137,15.0,0.03266010957594149,0.0002462330322582771,-0.03161608698453192,0.04545679646028928
LC-STR-02,138,15.0,0.03263566541191635,0.02242229976207952,-0.022432097822215852,0.04550873758087084
LC-STR-02,139,15.0,0.032610789219124456,0.031611239172026705,-0.00024623243822433907,0.04541799914019631
LC-STR-02,140,15.0,0.03263523496466552,0.022276373717274586,0.022286170935589364,0.04536484103533172
LC-STR-02,141,15.0,0.03266010957593569,-0.0002462330323392668,0.03161608698463925,0.04545679646036021
LC-STR-02,142,15.0,0.03263566541191742,-0.022422299762160473,0.022432097822323208,0.0455087375809644
LC-STR-02,143,15.0,0.032610789219131776,-0.031611239172107695,0.00024623243833160965,0.04541799914025853
LC-STR-02,144,15.0,0.03263523496467482,-0.02227637371735559,-0.022286170935482016,0.04536484103532545
LC-STR-02,145,16.5,0.032658974143635756,0.0001698623346942936,-0.03161786534184702,0.045456868063061574
LC-STR-02,146,16.5,0.03263575863669005,0.0223979073240349,-0.022410910776253234,0.045486348678581895
LC-STR-02,147,16.5,0.03261192508817625,0.0316094608744184,-0.00016986122108595715,0.04541722721129765
LC-STR-02,148,16.5,0.03263514130313472,0.022297561087753826,0.0223105629653778,0.0453871666682309
LC-STR-02,149,16.5,0.03265897414362997,-0.0001698623347800159,0.03161786534196058,0.04545686806313673
LC-STR-02,150,16.5,0.03263575863669113,-0.022397907324120617,0.0224109107763668,0.04548634867868084
LC-STR-02,151,16.5,0.032611925088183606,-0.03160946087450414,0.0001698612211994385,0.04541722721136303
LC-STR-02,152,16.5,0.03263514130314402,-0.022297561087839632,-0.022310562965264197,0.04538716666822391
LC-STR-02,153,19.0,0.03265628916117408,7.073200876222802e-05,-0.03161409504679078,0.04545205419365334
LC-STR-02,154,19.0,0.03263570739403503,0.022374138317356063,-0.022376112587557687,0.04545747328090631
LC-STR-02,155,19.0,0.032614610350152895,0.03161323112486776,-7.073158286680492e-05,0.045421516854938074
LC-STR-02,156,19.0,0.032635192266253166,0.022332358821776265,0.022334332489808085,0.04541599313639608
LC-STR-02,157,19.0,0.03265628916116833,-7.073200885576156e-05,0.03161409504691491,0.04545205419373569
LC-STR-02,158,19.0,0.03263570739403614,-0.022374138317449496,0.022376112587681827,0.0454574732810142
LC-STR-02,159,19.0,0.0326146103501602,-0.03161323112496124,7.073158299084704e-05,0.045421516855008566
LC-STR-02,160,19.0,0.03263519226626238,-0.02233235882186979,-0.02233433248968397,0.04541599313638765
LC-STR-02,161,21.0,0.03265528320230335,6.493748374739952e-06,-0.031613964479181515,0.04545118604923697
LC-STR-02,162,21.0,0.032634993507507384,0.022354971568188164,-0.022356784107242886,0.04543801657937347
LC-STR-02,163,21.0,0.03261561635161101,0.03161336171215486,-6.493645174739578e-06,0.04542227549238856
LC-STR-02,164,21.0,0.03263590611017519,0.022351687059963803,0.02235349945327955,0.045435440130656736
LC-STR-02,165,21.0,0.032655283202297616,-6.49374847432565e-06,0.031613964479313784,0.045451186049324875
LC-STR-02,166,21.0,0.0326349935075085,-0.022354971568287828,0.022356784107375165,0.04543801657948839
LC-STR-02,167,21.0,0.03261561635161835,-0.03161336171225454,6.493645307009897e-06,0.04542227549246322
LC-STR-02,168,21.0,0.03263590611018441,-0.022351687060063487,-0.02235349945314724,0.045435440130647306
LC-STR-02,169,-2.5,0.02717162853936227,-0.002932400313650204,-0.21071982755190122,0.21248468672491103
LC-STR-02,170,-2.5,0.0321333030203989,0.007826010828490645,-0.016571344236257,0.03699195937342273
LC-STR-02,171,-2.5,0.030023907023251216,0.10354017078086337,-0.18221930947411671,0.2117212287502014
LC-STR-02,172,-2.5,0.03280116360867672,0.016748812584815996,-0.007769848295223891,0.037640531340766996
LC-STR-02,173,-2.5,0.035466401615933243,0.1823285062468018,-0.10343046261806318,0.21260152970089205
LC-STR-02,174,-2.5,0.038070026890071385,0.21079720141243644,0.002922612485620137,0.21422728289008186
LC-STR-02,175,-2.5,0.03312145382862882,0.019917886547714685,0.013247193982184574,0.040856346589621194
LC-STR-02,176,-2.5,0.0352168593661003,0.1828225175171094,0.10722113192827423,0.2148503461176776
LC-STR-02,177,-2.5,0.032455926712173934,0.013310438640926363,0.019773255302027413,0.0402683073992318
LC-STR-02,178,-2.5,0.029774940993498387,0.10732637860545245,0.18271827028310716,0.21398940382873596
LC-STR-02,179,-2.5,0.027171628539161285,0.0029324003136274282,0.21071982755193863,0.21248468672492207
LC-STR-02,180,-2.5,0.032133303020399274,-0.007826010828513114,0.01657134423629398,0.03699195937344437
LC-STR-02,181,-2.5,0.03002390702304452,-0.10354017078088609,0.18221930947415402,0.21172122875021532
LC-STR-02,182,-2.5,0.03280116360867956,-0.016748812584839092,0.007769848295261429,0.03764053134078749
LC-STR-02,183,-2.5,0.03546640161575156,-0.18232850624682442,0.10343046261810043,0.21260152970089924
LC-STR-02,184,-2.5,0.038070026889939,-0.210797201412459,-0.0029226124855828025,0.21422728289008003
LC-STR-02,185,-2.5,0.033121453828633345,-0.019917886547737657,-0.013247193982147562,0.04085634658962406
LC-STR-02,186,-2.5,0.03521685936607285,-0.1828225175171319,-0.10722113192823701,0.21485034611767365
LC-STR-02,187,-2.5,0.03245592671217833,-0.01331043864094927,-0.01977325530199017,0.040268307399224636
LC-STR-02,188,-2.5,0.0297749409936289,-0.10732637860547528,-0.18271827028306972,0.2139894038287336
LC-STR-02,189,2.5,0.0317939456454423,0.00040710896275054855,-0.2107184667084516,0.21310394864801008
LC-STR-02,190,2.5,0.03255075155322264,0.01094552939797808,-0.01837290149796385,0.0389476514046163
LC-STR-02,191,2.5,0.03238921443676421,0.10569764382363064,-0.18250170473608254,0.21337273807418328
LC-STR-02,192,2.5,0.03266618852054648,0.018579547040015357,-0.010887042821556102,0.03912553056599261
LC-STR-02,193,2.5,0.033230856650232406,0.1826107210757219,-0.10558688029771401,0.21354052209477054
LC-STR-02,194,2.5,0.03347878643843399,0.21079704659900467,-0.0004081215962591842,0.2134394306577174
LC-STR-02,195,2.5,0.032718511996764725,0.01812946660240103,0.010129805842401066,0.03875295540955237
LC-STR-02,196,2.5,0.032883807257547464,0.18254117424592525,0.10506032840831915,0.21316729974387874
LC-STR-02,197,2.5,0.03260288672390546,0.010188987550813119,0.017926431793958437,0.0385761668249436
LC-STR-02,198,2.5,0.03204212128884329,0.10517054489488312,0.18243272907554192,0.21300056734226236
LC-STR-02,199,2.5,0.03179394564329446,-0.0004071089627895759,0.21071846670850705,0.21310394864774457
LC-STR-02,200,2.5,0.03255075155322916,-0.010945529398016613,0.018372901498019425,0.0389476514046588
LC-STR-02,201,2.5,0.03238921443491648,-0.10569764382366938,0.1825017047361383,0.2133727380739697
LC-STR-02,202,2.5,0.03266618852055641,-0.018579547040053972,0.010887042821611822,0.03912553056603474
LC-STR-02,203,2.5,0.0332308566491844,-0.18261072107576104,0.1055868802977697,0.21354052209466845
LC-STR-02,204,2.5,0.033478786438593644,-0.21079704659904386,0.00040812159631484186,0.21343943065778126
LC-STR-02,205,2.5,0.03271851199676037,-0.01812946660243932,-0.010129805842345362,0.038752955409552044
LC-STR-02,206,2.5,0.03288380725890467,-0.18254117424596428,-0.10506032840826386,0.21316729974409426
LC-STR-02,207,2.5,0.03260288672390143,-0.010188987550852385,-0.017926431793903384,0.038576166824924984
LC-STR-02,208,2.5,0.032042121290921384,-0.10517054489492217,-0.18243272907548655,0.21300056734254683
LC-STR-02,209,-16.0,0.07866541885750854,-0.026194544123868395,-0.05038258197265202,0.09701962086153268
LC-STR-02,210,-16.0,0.062120537060617896,0.0501187110380988,-0.031626558509585234,0.08585502620103418
LC-STR-02,211,-16.0,0.06709969447354318,0.01670151498947646,0.024554682160283604,0.07337739445755143
LC-STR-02,212,-16.0,0.0786654188575067,0.02619454412386539,0.05038258197265597,0.09701962086153244
LC-STR-02,213,-16.0,0.06212053706062077,-0.050118711038101525,0.03162655850959049,0.08585502620103978
LC-STR-02,214,-16.0,0.06709969447354747,-0.016701514989480686,-0.024554682160278483,0.07337739445755459
LC-STR-02,215,21.4,0.032630062852063574,-3.1845698127547302e-06,-0.014050775226716406,0.03552668428579864
LC-STR-02,216,21.4,0.03263671641568956,0.00993387342343158,-0.009934694468776574,0.03553217209486131
LC-STR-02,217,21.4,0.03264083654393624,0.014050258632335416,3.1846065780875615e-06,0.03553637556174234
LC-STR-02,218,21.4,0.0326341833597234,0.009935722230336308,0.009936543223821353,0.03553087940135055
LC-STR-02,219,21.4,0.03263006285206091,3.184569711937739e-06,0.014050775226850366,0.03552668428584916
LC-STR-02,220,21.4,0.032636716415689965,-0.009933873423532484,0.009934694468910491,0.03553217209492733
LC-STR-02,221,21.4,0.032640836543939386,-0.014050258632436311,-3.184606444130483e-06,0.03553637556178511
LC-STR-02,222,21.4,0.03263418335972747,-0.009935722230437226,-0.009936543223687345,0.035530879401345035
LC-STR-03,1,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,2,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,3,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,4,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,5,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,6,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,7,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,8,-21.0,0.0,0.0,0.0,0.0
LC-STR-03,9,-18.5,9.794543896759112e-08,-4.7327177732697827e-07,-5.0116542971515514e-08,4.858921198251797e-07
LC-STR-03,10,-18.5,-9.177014108018994e-08,5.685408902023796e-07,4.475933818877545e-07,7.293835329480023e-07
LC-STR-03,11,-18.5,9.263223423452137e-08,2.826531587998145e-08,-1.053831843382185e-06,1.0582727498274576e-06
LC-STR-03,12,-18.5,-1.0369033405367706e-07,-6.666096914259461e-07,3.212596013508899e-07,7.47213421680373e-07
LC-STR-03,13,-18.5,9.79454383511764e-08,4.7327177667618104e-07,5.011654151170542e-08,4.858921189164602e-07
LC-STR-03,14,-18.5,-9.177014173342455e-08,-5.68540890744594e-07,-4.4759338328224677e-07,7.293835343085813e-07
LC-STR-03,15,-18.5,9.263223397212673e-08,-2.826531652270926e-08,1.0538318418115706e-06,1.0582727482576328e-06
LC-STR-03,16,-18.5,-1.036903338369154e-07,6.666096907036869e-07,-3.212596027647823e-07,7.472134216138397e-07
LC-STR-03,17,-16.0,-3.4848436555377665e-07,-7.482515289907976e-06,2.6804435193578057e-08,7.490673861174848e-06
LC-STR-03,18,-16.0,6.006036969557681e-07,4.892870714782656e-06,4.6579656916588894e-06,6.7821495867494665e-06
LC-STR-03,19,-16.0,-3.585266956261892e-07,-2.2356749074942996e-07,-7.599822266619249e-06,7.611558467133939e-06
LC-STR-03,20,-16.0,6.437923577653415e-07,-4.658078119671917e-06,5.028703122925831e-06,6.884766914530028e-06
LC-STR-03,21,-16.0,-3.4848436649994194e-07,7.482515286725891e-06,-2.6804437647947316e-08,7.49067385804903e-06
LC-STR-03,22,-16.0,6.006036958087e-07,-4.892870718230213e-06,-4.657965694335043e-06,6.7821495909730455e-06
LC-STR-03,23,-16.0,-3.5852669630570637e-07,2.2356748759685449e-07,7.599822264576741e-06,7.611558465033991e-06
LC-STR-03,24,-16.0,6.437923579567699e-07,4.658078116712044e-06,-5.028703125413008e-06,6.884766914362005e-06
LC-STR-03,25,-13.5,-3.471890652351697e-06,-1.996654391283256e-05,-2.0456935570695664e-06,2.0369137503939483e-05
LC-STR-03,26,-13.5,4.271070595080003e-06,1.8855615430061132e-05,1.747025768850568e-05,2.605736327753267e-05
LC-STR-03,27,-13.5,-3.5826579015686802e-06,2.09309115535801e-06,-2.1319481685032153e-05,2.171950200954736e-05
LC-STR-03,28,-13.5,4.2810716192125375e-06,-1.7768294475349856e-05,1.8232199025466878e-05,2.5815749922785714e-05
LC-STR-03,29,-13.5,-3.47189065364925e-06,1.9966543907860735e-05,2.045693553128765e-06,2.0369137498891312e-05
LC-STR-03,30,-13.5,4.271070593582964e-06,-1.885561543489371e-05,-1.7470257692367442e-05,2.605736328337337e-05
LC-STR-03,31,-13.5,-3.582657902441715e-06,-2.0930911603089176e-06,2.1319481680946493e-05,2.171950200615807e-05
LC-STR-03,32,-13.5,4.281071619556962e-06,1.7768294470309888e-05,-1.8232199029366468e-05,2.5815749922128013e-05
LC-STR-03,33,-11.0,-1.7403100285226496e-05,-6.71093217425318e-05,-4.257306849847546e-06,6.945972664713028e-05
LC-STR-03,34,-11.0,1.8124964794538824e-05,3.6236642281949505e-05,2.5712110310332687e-05,4.7986677414507034e-05
LC-STR-03,35,-11.0,-1.7502511354529117e-05,4.3092607200276076e-06,-6.688305582384907e-05,6.926940730224783e-05
LC-STR-03,36,-11.0,1.8098719884516373e-05,-2.553575660731556e-05,3.616157467720053e-05,4.782570449142385e-05
LC-STR-03,37,-11.0,-1.7403100286806684e-05,6.710932173439737e-05,4.257306844572899e-06,6.945972663934373e-05
LC-STR-03,38,-11.0,1.8124964792580945e-05,-3.623664229001712e-05,-2.5712110315584132e-05,4.7986677422673516e-05
LC-STR-03,39,-11.0,-1.750251135572014e-05,-4.309260728146618e-06,6.688305581846234e-05,6.926940729785268e-05
LC-STR-03,40,-11.0,1.8098719884809643e-05,2.5535756599155227e-05,-3.6161574682468694e-05,4.7825704491161077e-05
LC-STR-03,41,-8.5,-6.305068224864492e-05,8.920505722139026e-06,-1.2574736818476018e-05,6.490830424847224e-05
LC-STR-03,42,-8.5,6.12750177070942e-05,6.828979541621103e-05,5.397570876953793e-05,0.00010644952367280297
LC-STR-03,43,-8.5,-6.309427196881309e-05,1.2635724810004449e-05,9.080339448286456e-06,6.498462326769943e-05
LC-STR-03,44,-8.5,6.124282500138332e-05,-5.381761312121642e-05,6.823221447569859e-05,0.00010631394164676955
LC-STR-03,45,-8.5,-6.305068225053629e-05,-8.920505733176876e-06,1.2574736810653696e-05,6.490830425031102e-05
LC-STR-03,46,-8.5,6.127501770483637e-05,-6.828979542723792e-05,-5.3975708777361764e-05,0.00010644952368254443
LC-STR-03,47,-8.5,-6.30942719701142e-05,-1.2635724821045892e-05,-9.080339456151208e-06,6.498462327220854e-05
LC-STR-03,48,-8.5,6.124282500180673e-05,5.381761311014583e-05,-6.823221448350254e-05,0.00010631394164641793
LC-STR-03,49,-6.0,-0.000170489527809977,0.0002016586200669979,-0.00018025934433217326,0.00031972849319267705
LC-STR-03,50,-6.0,0.00015397602663368604,-0.0003858765770371673,-0.0005986761082234276,0.0007287128598023831
LC-STR-03,51,-6.0,-0.00017050585895055868,0.00018027001592801637,0.00020180276947758894,0.0003198341513159281
LC-STR-03,52,-6.0,0.00015396266792752275,0.0005987375637451415,-0.00038585283688204435,0.0007287479571736373
LC-STR-03,53,-6.0,-0.0001704895278119992,-0.0002016586200817704,0.00018025934432219182,0.00031972849319744526
LC-STR-03,54,-6.0,0.0001539760266311556,0.0003858765770223693,0.0005986761082134325,0.000728712859785801
LC-STR-03,55,-6.0,-0.00017050585895211844,-0.0001802700159428284,-0.000201802769487625,0.00031983415133144056
LC-STR-03,56,-6.0,0.0001539626679278551,-0.0005987375637599817,0.0003858528368720909,0.0007287479571806301
LC-STR-03,57,-3.5,-0.0002996981029020007,0.004686969709062063,0.00026353561649852244,0.004703929743067133
LC-STR-03,58,-3.5,0.00011625600097096499,-0.0019329522229014214,-0.001718411227574345,0.0025889683081943807
LC-STR-03,59,-3.5,-0.0002996990957444811,-0.0002635306994177344,0.004687035539413066,0.004703995123854487
LC-STR-03,60,-3.5,0.00011624410759478983,0.00171843968642021,-0.0019329409587753657,0.002588978253776174
LC-STR-03,61,-3.5,-0.0002996981029041775,-0.00468696970908031,-0.00026353561651124393,0.004703929743086167
LC-STR-03,62,-3.5,0.00011625600096830522,0.001932952222883106,0.00171841122756159,0.0025889683081721207
LC-STR-03,63,-3.5,-0.0002996990957460681,0.00026353069939937863,-0.004687035539425922,0.00470399512386637
LC-STR-03,64,-3.5,0.00011624410759520132,-0.001718439686438654,0.0019329409587627222,0.0025889782537789952
LC-STR-03,65,-2.5,-0.00034239042458921576,0.03371642268620454,0.01032160778013109,0.03526258608106503
LC-STR-03,66,-2.5,-0.0001550544373835975,0.007436651853332108,0.021688707320248107,0.02292875613481037
LC-STR-03,67,-2.5,-0.00034238974735655237,-0.010321606768619486,0.033716464397426524,0.035262625660719554
LC-STR-03,68,-2.5,-0.00015506268193882027,-0.021688693416412507,0.007436664787220477,0.02292874723363556
LC-STR-03,69,-2.5,-0.0003423904245914106,-0.03371642268622435,-0.010321607780144763,0.035262586081088
LC-STR-03,70,-2.5,-0.00015505443738630533,-0.0074366518533517546,-0.02168870732026173,0.02292875613482964
LC-STR-03,71,-2.5,-0.00034238974735819314,0.010321606768599723,-0.033716464397440374,0.03526262566072702
LC-STR-03,72,-2.5,-0.00015506268193844335,0.021688693416392645,-0.007436664787234083,0.02292874723362118
LC-STR-03,73,-1.0,-0.00038665239926880885,0.0036694369938218745,0.0003165025412632883,0.0037033014714056107
LC-STR-03,74,-1.0,-0.0004516567639469375,-0.002109219633240706,-0.001851421163215431,0.0028426328671267162
LC-STR-03,75,-1.0,-0.00038665017840994393,-0.000316506801085844,0.003669471243270273,0.0037033355398593737
LC-STR-03,76,-1.0,-0.0004516623813080366,0.0018514246121360792,-0.0021092027031965484,0.0028426234439833395
LC-STR-03,77,-1.0,-0.0003866523992710366,-0.0036694369938434757,-0.00031650254127849726,0.003703301471428547
LC-STR-03,78,-1.0,-0.0004516567639496866,0.002109219633219071,0.0018514211632002042,0.0028426328671011833
LC-STR-03,79,-1.0,-0.00038665017841161745,0.0003165068010641877,-0.0036694712432855533,0.003703335539872838
LC-STR-03,80,-1.0,-0.00045166238130767275,-0.0018514246121577886,0.0021092027031813887,0.002842623443986173
LC-STR-03,81,1.5,-0.0005892740423020374,0.004800245206041219,-0.0004584088421823473,0.004857956010674
LC-STR-03,82,1.5,-0.0005226444845735238,-0.00201308397153507,-0.0024630418794028635,0.003223699681018523
LC-STR-03,83,1.5,-0.0005892726082021823,0.0004584063007695857,0.004800254986728409,0.004857965261400457
LC-STR-03,84,1.5,-0.0005226464124473687,0.0024630405292181477,-0.0020130768729141437,0.0032236945291508473
LC-STR-03,85,1.5,-0.0005892740423042056,-0.004800245206066529,0.00045840884216423743,0.0048579560106975644
LC-STR-03,86,1.5,-0.000522644484576294,0.002013083971509969,0.0024630418793847937,0.003223699680989491
LC-STR-03,87,1.5,-0.0005892726082039472,-0.0004584063007946432,-0.004800254986746408,0.004857965261420822
LC-STR-03,88,1.5,-0.0005226464124471104,-0.002463040529243151,0.002013076872895946,0.003223694529158546
